dba_name,license_#,facility_type,address,city,state,zip
CHEEZEY B GOURMET POPCORN,2412041,Restaurant,2539 W 79TH ST ,CHICAGO,IL,60652.0
HUNAN EGG ROLL KING,1380606,Restaurant,4204 N BROADWAY ,CHICAGO,IL,60613.0
IGNOTZ RESTAURANT,2134292,Restaurant,2423 S OAKLEY ,CHICAGO,IL,60608.0
EL NUEVO BORIQUEN,2334867,Restaurant,1720 N CALIFORNIA AVE ,CHICAGO,IL,60647.0
FROYO CHICAGO CORPORATION,2334343,Restaurant,233 N MICHIGAN AVE ,CHICAGO,IL,60601.0
IGNOTZ' RISTORANTE,71964,Restaurant,2421 S OAKLEY AVE ,CHICAGO,IL,60608.0
YO FRESH,2437268,Restaurant,2935 N BROADWAY ,CHICAGO,IL,60657.0
FT Fast Food,2254157,Restaurant,1570-1/2 N DAMEN AVE ,CHICAGO,IL,60622.0
HYATT REGENCY,2411636,Restaurant,151 E WACKER DR ,CHICAGO,IL,60601.0
JOE'S GRILL FISH & CHICKEN,2458238,Restaurant,345 N CENTRAL AVE ,CHICAGO,IL,60644.0
FOOD XPRESS,1883618,Restaurant,3851 S MICHIGAN AVE ,CHICAGO,IL,60653.0
THE ARTS CLUB OF CHICAGO,10166,Restaurant,201 E ONTARIO ST ,CHICAGO,IL,60611.0
LOCAL ROOT,2152581,Restaurant,401 E ONTARIO ST ,CHICAGO,IL,60611.0
THE NORWOOD RESTAURANT,2289556,Restaurant,6101 N NORTHWEST HWY ,CHICAGO,IL,60631.0
PEARL'S PLACE,1948280,Restaurant,3901 S MICHIGAN AVE ,CHICAGO,IL,60653.0
HOTEL LINCOLN,2442925,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
HOTEL LINCOLN,2442928,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
LA CONCHA BAKERY,2458749,Bakery,3858 S CALIFORNIA AVE ,CHICAGO,IL,60632.0
LA CONCHA,86549,Restaurant,3858 S CALIFORNIA AVE ,CHICAGO,IL,60632.0
HOTEL LINCOLN,2137154,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
TAIWAN & THAI,2384843,Restaurant,2558 S SPRINGFIELD AVE ,CHICAGO,IL,60623.0
THAI ON CLARK,1649361,Restaurant,4641 N CLARK ST ,CHICAGO,IL,60640.0
CAFE TRINIDAD,2241060,Restaurant,700 E 47TH ST ,CHICAGO,IL,60653.0
KENTUCKY FRIED CHICKEN 521049,1816822,Restaurant,1144 S WESTERN AVE ,CHICAGO,IL,60612.0
"AY JALISCO NO TE RAJES RESTAURANT & TAQUERIA, CORP",2385731,Restaurant,3529 W FULLERTON AVE ,CHICAGO,IL,60647.0
SUPER FISH PLUS,2422784,Restaurant,1945 E 79TH ST ,CHICAGO,IL,60649.0
NAF NAF GRILL,2185079,Restaurant,309 W WASHINGTON ST ,CHICAGO,IL,60606.0
Pee Wees,1144892,Restaurant,1538 E 87TH ST ,CHICAGO,IL,60619.0
SOUTH TOWN SUB,43618,Restaurant,240 E 35TH ST ,CHICAGO,IL,60616.0
BASCULE WINE BAR & AMERICAN BISTRO,2363660,Restaurant,1421 W TAYLOR ,CHICAGO,IL,60607.0
BLACKWOOD BBQ,2261699,Restaurant,305-307 W LAKE ST ,CHICAGO,IL,60606.0
EINSTEIN BROS. BAGELS #3426,1739359,Restaurant,933 W DIVERSEY PKWY ,CHICAGO,IL,60614.0
KENTUCKY FRIED CHICKEN 521035,1816800,Restaurant,5852 S WESTERN AVE ,CHICAGO,IL,60636.0
RYHANAS CUISINE,2423338,Restaurant,2253 W TAYLOR ST ,CHICAGO,IL,60612.0
AMERICA'S DOG,51243,Restaurant,700 E GRAND AVE ,CHICAGO,IL,60611.0
PIECE OUT,1879140,Restaurant,1923 W NORTH AVE ,CHICAGO,IL,60622.0
LULA CAFE,2088562,Restaurant,2537-2543 N KEDZIE AVE ,CHICAGO,IL,60647.0
DESSERT CONCEPTS LLC,2451485,Restaurant,4630 W LAWRENCE AVE ,CHICAGO,IL,60630.0
BROBAGEL,2349338,Restaurant,1931 W NORTH AVE ,CHICAGO,IL,60622.0
SNAP KITCHEN,2458484,Restaurant,750 N RUSH ST ,CHICAGO,IL,60611.0
TIXTECO MEXICAN RESTAURANT,2220825,Restaurant,3334 N MILWAUKEE AVE ,CHICAGO,IL,60641.0
CHINA  HUT RESTAURANT,1987114,Restaurant,7100 N Clark ST ,CHICAGO,IL,60626.0
MONTEVERDE,2350514,Restaurant,1020-1022 W MADISON ST ,CHICAGO,IL,60607.0
SHARKS FISH & CHICKEN,2069562,Restaurant,101 E 51ST ST ,CHICAGO,IL,60615.0
THE PARTHENON RESTAURANT INC,32259,Restaurant,314 S HALSTED ST ,CHICAGO,IL,60661.0
BLUESTEM RESTAURANT,35369,Restaurant,1935 W IRVING PARK RD ,CHICAGO,IL,60613.0
ENDGRAIN,2252847,Restaurant,1851 W ADDISON ST ,CHICAGO,IL,60613.0
TRYZUB RESTAURANT,2320558,Restaurant,2201 W CHICAGO AVE ,CHICAGO,IL,60622.0
TRYZUB RESTAURANT,2320557,Restaurant,2201 W CHICAGO AVE ,CHICAGO,IL,60622.0
MCDONALDS,51011,Restaurant,1004 W WILSON AVE ,CHICAGO,IL,60640.0
RUTH'S CHRIS STEAK HOUSE,1718041,Restaurant,431 N DEARBORN ST ,CHICAGO,IL,60654.0
NATY'S PIZZA,1167763,Restaurant,5129 S KEDZIE AVE ,CHICAGO,IL,60632.0
"JOHN'S GAR HOT DOGS, INC.",1302325,Restaurant,2658 W 47TH ST ,CHICAGO,IL,60632.0
FONTANTO'S SUB,2411367,Restaurant,2151 W 95TH ST ,CHICAGO,IL,60643.0
LA QUINTA DE LOS REYES,2197117,Restaurant,4821 N ELSTON AVE ,CHICAGO,IL,60630.0
BOSTON BLACKIES OF RIVERSIDE,2069246,Restaurant,120 S RIVERSIDE PLZ ,CHICAGO,IL,60606.0
MANGAL,1992039,Restaurant,1834 W MONTROSE AVE ,CHICAGO,IL,60613.0
CAFE  EL TAPATIO,1954681,Restaurant,3400 N Ashland AVE ,CHICAGO,IL,60657.0
SEDGWICK'S,30486,Restaurant,1935 N SEDGWICK ST ,CHICAGO,IL,60614.0
CAFE EL TAPATIO,2432568,Restaurant,3400-3402 N ASHLAND AVE ,CHICAGO,IL,60657.0
"CALABRIA IMPORTS, INC.",1357606,Restaurant,1905 W 103RD ST ,CHICAGO,IL,60643.0
RA @UBS CHICAGO.,2451418,Restaurant,1 N WACKER DR ,CHICAGO,IL,60606.0
RA @UBS CHICAGO.,2451417,Restaurant,1 N WACKER DR ,CHICAGO,IL,60606.0
PINOT'S PALETTE LOGAN SQUARE,2437994,Restaurant,2768 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
JR'S PIZZA,2326946,Restaurant,3107 W 71ST ST ,CHICAGO,IL,60629.0
Chartwells Thompson HOSPITALITY,2202625,Restaurant,1454 W SUPERIOR ST ,CHICAGO,IL,60642.0
DUNKIN DONUTS,2458379,Restaurant,29 S DEARBORN ST ,CHICAGO,IL,60603.0
BLACKIE'S,1491,Restaurant,755 S CLARK ST ,CHICAGO,IL,60605.0
EL GALLO MEXICAN FOOD INC.,2349124,Restaurant,2547 W 111TH ST ,CHICAGO,IL,60655.0
BRAIN FOOD COURT,1223247,Restaurant,5700 S LAKE SHORE DR ,CHICAGO,IL,60637.0
MUSEUM OF SCIENCE & INDUSTRY - FINNEGANS ICE CREAM PARLOR,1224021,Restaurant,5700 S LAKE SHORE DR ,CHICAGO,IL,60637.0
BLACK BEETLE BAR & GRILL,59230,Restaurant,2532 W CHICAGO AVE ,CHICAGO,IL,60622.0
PANZ,2457879,Restaurant,614 W DIVERSEY PKWY ,CHICAGO,IL,60614.0
INSOMNIA COOKIES,2438071,Restaurant,1537 N MILWAUKEE AVE ,CHICAGO,IL,60622.0
HAPPY CHINESE KITCHEN,2359124,Restaurant,80 E CERMAK RD ,CHICAGO,IL,60616.0
JIMMY JOHNS,2390992,Restaurant,1557 N MILWAUKEE AVE ,CHICAGO,IL,60622.0
STARBUCKS COFFEE #27508,2452033,Restaurant,500 W JACKSON BLVD ,CHICAGO,IL,60661.0
JOE'S CHICKEN,2263991,Restaurant,8211 S COTTAGE GROVE AVE ,CHICAGO,IL,60619.0
POP'S PLACE FRIED RICE,1444965,Restaurant,5531 1/2 W CHICAGO AVE ,CHICAGO,IL,60651.0
YOGURT DAZE,2283409,Restaurant,2817 W BELDEN AVE ,CHICAGO,IL,60647.0
SILOM 12 EXPRESS,2309126,Restaurant,222 W MERCHANDISE MART PLZ ,CHICAGO,IL,60654.0
HOTEL LINCOLN,2147812,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
HOTEL LINCOLN,2442924,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
HOTEL LINCOLN,2442920,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
UMAMI BURGER,2320298,Restaurant,1480 N MILWAUKEE AVE ,CHICAGO,IL,60622.0
HOTEL LINCOLN,2442927,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
"C-MANNY'S MEXICAN CUISINE II, INC.",1226378,Restaurant,3641 W IRVING PARK RD ,CHICAGO,IL,60618.0
HOTEL LINCOLN,2442919,Restaurant,1816 N CLARK ST ,CHICAGO,IL,60614.0
CRAZYMIX,2423029,Restaurant,4127 S ARCHER AVE ,CHICAGO,IL,60632.0
BAY LEAF RESTAURANT,2451820,Restaurant,3641 W IRVING PARK RD ,CHICAGO,IL,60618.0
FREDDIES,2446903,Restaurant,701 W 31ST ST ,CHICAGO,IL,60616.0
THE CROSSING TAVERN,2443311,Restaurant,2542-2548 N SOUTHPORT AVE ,CHICAGO,IL,60614.0
CAFE 353,1986998,Restaurant,353 N CLARK ST ,CHICAGO,IL,60654.0
THE CROSSING TAVERN,2443313,Restaurant,2542-2548 N SOUTHPORT AVE ,CHICAGO,IL,60614.0
PARTS AND LABOR,2240274,Restaurant,2700 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
THE CROSSING TAVERN,1991301,Restaurant,2542-2548 N SOUTHPORT AVE ,CHICAGO,IL,60614.0
THE CROSSING TAVERN,1991299,Restaurant,2542-2548 N SOUTHPORT AVE ,CHICAGO,IL,60614.0
CHURCH'S CHICKEN # 1315,1273285,Restaurant,6849 S WESTERN AVE ,CHICAGO,IL,60636.0
EL CID TACOS #2,1948872,Restaurant,2645 N KEDZIE AVE ,CHICAGO,IL,60647.0
PAPA CHARLIES,1675267,Restaurant,1206 N CENTRAL AVE ,CHICAGO,IL,60651.0
COCO PAZZO,1446680,Restaurant,300 W HUBBARD ST ,CHICAGO,IL,60654.0
DOUBLE BUBBLE,6539,Restaurant,6036 N BROADWAY ,CHICAGO,IL,60660.0
PEREZ RESTAURANT,1518855,Restaurant,1163 W 18TH ST ,CHICAGO,IL,60608.0
K-KITCHEN,2004436,Restaurant,131 N CLINTON ST ,CHICAGO,IL,60661.0
SIZZLIN' GRILLE CAFE,2320978,Restaurant,1711 E 87TH ST ,CHICAGO,IL,60617.0
D AND M CAFE,1933670,Restaurant,8239 S COTTAGE GROVE AVE ,CHICAGO,IL,60619.0
KENNY'S RIBS & DUSTIES EXPRESS,2177147,Restaurant,8601 S STONY ISLAND AVE ,CHICAGO,IL,60617.0
CARNITAS  TZARARACUA,31712,Restaurant,1813 S ASHLAND AVE ,CHICAGO,IL,60608.0
WRIGLEYVILLE ROOFTOP,2446543,Restaurant,1048 W WAVELAND AVE ,CHICAGO,IL,60613.0
STARBUCKS COFFEE #2397,23122,Restaurant,4600 N MAGNOLIA AVE STE C,CHICAGO,IL,60640.0
CROWBAR LOUNGE,6010,Restaurant,4001 E 106TH ST ,CHICAGO,IL,60617.0
CAFE MUSTACHE,2378811,Restaurant,2313-2315 N MILWAUKEE AVE ,CHICAGO,IL,60647.0
PRIME BAR,1999183,Restaurant,155 N WACKER DR ,CHICAGO,IL,60606.0
EL TACONAZO RESTAURANT,1964476,Restaurant,4124 W NORTH AVE ,CHICAGO,IL,60639.0
MARCELLO'S MARKET & DELI,2049306,Restaurant,155 N WACKER DR ,CHICAGO,IL,60606.0
LA BRUQUENA RESTAURANT & LOUNGE,1492868,Restaurant,2726 W DIVISION ST ,CHICAGO,IL,60622.0
MART PLAZA CATERING CORP,2398872,Restaurant,350 N ORLEANS ST ,CHICAGO,IL,60654.0
MART PLAZA CATERING CORP,32394,Restaurant,350 N ORLEANS ST ,CHICAGO,IL,60654.0
"BREAKTHROUGH, THE BRIDGE CAFE",2384872,Restaurant,3219 W CARROLL AVE ,CHICAGO,IL,60624.0
ROSEBUD CAFE,25693,Restaurant,1500 W TAYLOR ST ,CHICAGO,IL,60607.0
CUTIE PIE'S KITCHEN,2437716,Restaurant,752 W 78TH ST ,CHICAGO,IL,60620.0
MCDONALDS,1679682,Restaurant,11421 S HALSTED ST ,CHICAGO,IL,60628.0
GOOSE ISLAND BEER CO,2451754,Restaurant,1800 N CLYBOURN AVE ,CHICAGO,IL,60614.0
PEPPERINO PIZZERIA,2084073,Restaurant,1501 W MADISON ST ,CHICAGO,IL,60607.0
CONTE DI SAVOIA INC WEST,1383921,Restaurant,2227 W TAYLOR ST ,CHICAGO,IL,60612.0
Beyond The Ivy,1069760,Restaurant,1038 W WAVELAND AVE ,CHICAGO,IL,60613.0
I & O FOOD MART INC,2363441,Restaurant,1359 W 79TH ST ,CHICAGO,IL,60620.0
WRIGLEYVILLE ROOFTOPS,2446541,Restaurant,1000-1010 W WAVELAND AVE ,CHICAGO,IL,60613.0
McDonalds Restaurant,12886,Restaurant,9211 S COMMERCIAL AVE ,CHICAGO,IL,60617.0
BROKEN ENGLISH TACO PUB,2447086,Restaurant,75 E LAKE ST ,CHICAGO,IL,60601.0
GOOSE ISLAND BEER CO,2451753,Restaurant,1800 N CLYBOURN AVE ,CHICAGO,IL,60614.0
GOOSE ISLAND BEER CO,2451752,Restaurant,1800 N CLYBOURN AVE ,CHICAGO,IL,60614.0
WRIGLEYVILLE ROOFTOPS,2446542,Restaurant,1038 W WAVELAND AVE ,CHICAGO,IL,60613.0
GOOSE ISLAND BREWING CO,25602,Restaurant,1800 N CLYBOURN AVE ,CHICAGO,IL,60614.0
TASTY PLACE,1844415,Restaurant,2306 S WENTWORTH AVE ,CHICAGO,IL,60616.0
KENTUCKY FRIED CHICKEN 521053,1816827,Restaurant,4756 S KEDZIE AVE ,CHICAGO,IL,60632.0
WING WAH LAU RESTAURANT,2263913,Restaurant,4340 S ARCHER AVE ,CHICAGO,IL,60632.0
AVEC,1277921,Restaurant,615 W RANDOLPH ST ,CHICAGO,IL,60661.0
BRASSERIE BY LM,2088943,Restaurant,800 S MICHIGAN AVE ,CHICAGO,IL,60605.0
BERNIE'S LUNCH  & SUPPER,2340941,Restaurant,660 N ORLEANS ST ,CHICAGO,IL,60654.0
"BEYOND THE IVY, INC.",2247149,Restaurant,1000-1010 W WAVELAND AVE ,CHICAGO,IL,60613.0
BLACKBIRD,51664,Restaurant,619 W RANDOLPH ST ,CHICAGO,IL,60661.0
EGGYS,2447045,Restaurant,333 E BENTON PL ,CHICAGO,IL,60601.0
BERNIE'S LUNCH  & SUPPER,2447159,Restaurant,660 N ORLEANS ST ,CHICAGO,IL,60654.0
THE STEAK ESCAPE,46700,Restaurant,7601 S CICERO AVE ,CHICAGO,IL,60652.0
NEW ENGLAND SEAFOOD COMPANY RESTAURANT,2432186,Restaurant,7601 S CICERO AVE ,CHICAGO,IL,60652.0
JUST SHRIMP FC MALL,2457460,Restaurant,7601 S CICERO AVE ,CHICAGO,IL,60652.0
Flying Saucer,1093122,Restaurant,1123 N CALIFORNIA AVE ,CHICAGO,IL,60622.0
WESTSIDE GRILL,2457992,Restaurant,3407 1/2 W MADISON ST ,CHICAGO,IL,60624.0
TEDDY'S GRILL,1844783,Restaurant,3847 S MORGAN ST ,CHICAGO,IL,60609.0
SAME DAY CAFE,2350337,Restaurant,2651 N KEDZIE AVE ,CHICAGO,IL,60647.0
SBARRO'S,8069,Restaurant,1717 W POLK ST ,CHICAGO,IL,60612.0
AFC SUSHI@JEWEL-OSCO #3241,1932996,Restaurant,1341 N PAULINA ST ,CHICAGO,IL,60622.0
FEED,1767699,Restaurant,2803 W CHICAGO AVE ,CHICAGO,IL,60622.0
TAQUERIA UPTOWN,2417943,Restaurant,7027 N CLARK ST ,CHICAGO,IL,60626.0
WALDO COONEY'S PIZZA,8601,Restaurant,2410 W 111TH ST ,CHICAGO,IL,60655.0
ILLINOIS BAR & GRILL INC,22709,Restaurant,4135 W 47TH ST ,CHICAGO,IL,60632.0
SEPIA,2093247,Restaurant,135 N JEFFERSON ST ,CHICAGO,IL,60661.0
SEPIA,1818414,Restaurant,123 N JEFFERSON ST ,CHICAGO,IL,60661.0
CHUBBY WIENERS,1650064,Restaurant,4652 N WESTERN AVE ,CHICAGO,IL,60625.0
TAQUERIA SAN MATIAS,1974488,Restaurant,3005 W LAWRENCE AVE ,CHICAGO,IL,60625.0
PIZZACO'S ITALIAN EATERY,1846730,Restaurant,3605 N ASHLAND AVE ,CHICAGO,IL,60613.0
CRUZ BLANCA AND LENA BRAVA,2423295,Restaurant,900-906 W RANDOLPH ST ,CHICAGO,IL,60607.0
"NURTURE LIFE, INC.",2423713,Restaurant,358 W ONTARIO ST ,CHICAGO,IL,60654.0
DJ'S GYROS,1166055,Restaurant,1161 N PULASKI RD ,CHICAGO,IL,60651.0
MY PLACE,2152519,Restaurant,2022 S WENTWORTH AVE ,CHICAGO,IL,60616.0
FIVE GUYS BURGERS & FRIES,1942855,Restaurant,2140 N CLYBOURN AVE ,CHICAGO,IL,60614.0
RAYMOND'S HAMBURGERS & TACOS,26528,Restaurant,2404 S BLUE ISLAND AVE ,CHICAGO,IL,60608.0
DOMINO'S PIZZA,37507,Restaurant,5912 N CLARK ST ,CHICAGO,IL,60660.0
SLURPING TURTLE RESTAURANT,2094212,Restaurant,116 W HUBBARD ST ,CHICAGO,IL,60654.0
RAVENSWOOD Q,2289803,Restaurant,1800-1802 W IRVING PARK RD ,CHICAGO,IL,60613.0
JOY YEE PLUS,2008463,Restaurant,2159 S CHINA PL ,CHICAGO,IL,60616.0
SMACK SHACK,2446950,Restaurant,326 N MORGAN ST ,CHICAGO,IL,60607.0
JJ'S GYROS,2203919,Restaurant,13507 S BRAINARD AVE ,CHICAGO,IL,60633.0
SMACK SHACK,2446949,Restaurant,326 N MORGAN ST ,CHICAGO,IL,60607.0
GIORDANO'S PIZZA,35633,Restaurant,5311 S BLACKSTONE AVE ,CHICAGO,IL,60615.0
WILD WILD WINGZ,2114034,Restaurant,7006 W DIVERSEY AVE ,CHICAGO,IL,60707.0
GINO'S STEAKS TRUCK,2278242,Mobile Food Preparer,2300 S THROOP ST ,CHICAGO,IL,60608.0
MAXWELL ST EXPRESS,2411193,Restaurant,7901 S WENTWORTH AVE ,CHICAGO,IL,60620.0
URBANBELLY WICKER PARK,2446154,Restaurant,1542 N DAMEN AVE ,CHICAGO,IL,60622.0
URBANBELLY WICKER PARK,2446155,Restaurant,1542 N DAMEN AVE ,CHICAGO,IL,60622.0
DUNKIN DONUTS,1879785,Restaurant,166 W WASHINGTON ST ,CHICAGO,IL,60602.0
VERUCA CHOCOLATES,2184276,Bakery,2409 N WESTERN AVE ,CHICAGO,IL,60647.0
"SING'S NOODLE, INC.",2283505,Restaurant,2171 S CHINA PL ,CHICAGO,IL,60616.0
Restaurant Veneno De Nayarit,2189438,Restaurant,1024 N ASHLAND AVE ,CHICAGO,IL,60622.0
PRESTIGE CHINESE FOOD,63202,Restaurant,2055 W 79TH ST ,CHICAGO,IL,60620.0
MARIA'S PACKAGED GOODS & COMMUNITY BAR,2334278,Restaurant,954-960 W 31ST ST ,CHICAGO,IL,60608.0
MARIA'S PACKAGED GOODS & COMMUNITY BAR,2442976,Restaurant,954-960 W 31ST ST ,CHICAGO,IL,60608.0
MARIA'S PACKAGED GOODS & COMMUNITY BAR,2334281,Restaurant,954-960 W 31ST ST ,CHICAGO,IL,60608.0
FRONT YARD JERK GRILLE,2427945,Restaurant,1901 W 87TH ST ,CHICAGO,IL,60620.0
MARIA'S PACKAGED GOODS & COMMUNITY BAR,2433117,Restaurant,954-960 W 31ST ST ,CHICAGO,IL,60608.0
BAR RISTA CAFE,0,Restaurant,1834 W MONTROSE AVE ,CHICAGO,IL,60613.0
GATEWAY FOUNDATION RESIDENTIAL,70744,Restaurant,3828 W TAYLOR ST ,CHICAGO,IL,60624.0
RESTAURANT & POZOLERIA SAN JUAN,80690,Restaurant,1523 N PULASKI RD ,CHICAGO,IL,60651.0
MAXWELL'S,1933841,Restaurant,7600 S ASHLAND AVE ,CHICAGO,IL,60620.0
STARBUCKS COFFEE #2201A,2446219,Restaurant,3549 N SHEFFIELD AVE ,CHICAGO,IL,60657.0
BURGER KING #2654,2368742,Restaurant,2449 W LAWRENCE AVE ,CHICAGO,IL,60625.0
Perkolator,2354829,Restaurant,6032 W Irving Park RD ,CHICAGO,IL,60634.0
NELLIES,1621190,Restaurant,2458 W DIVISION ST ,CHICAGO,IL,60622.0
COHIBA CUBAN CUISINE INC,2374550,Restaurant,2835 N BROADWAY ,CHICAGO,IL,60657.0
HABANERO GRILL 1 INC.,2412111,Restaurant,5815 W MADISON ST ,CHICAGO,IL,60644.0
MCDONALDS,1443878,Restaurant,6231 N BROADWAY ,CHICAGO,IL,60660.0
D & J FRIED RICE INC.,2278353,Restaurant,5135 W DIVISION ST ,CHICAGO,IL,60651.0
"SIAM CAFE,THAI RESTAURANT",10488,Restaurant,4712 N SHERIDAN RD ,CHICAGO,IL,60640.0
CRAZY CRAB,2442528,Restaurant,4650 N CLARK ST ,CHICAGO,IL,60640.0
"ARAMARK SERVICES, INC",1141370,Restaurant,7575 S KOSTNER AVE ,CHICAGO,IL,60652.0
WARM BELLY BAKERY,2437541,Restaurant,1140 W MONROE ST ,CHICAGO,IL,60607.0
SNICKERS,2446405,Restaurant,446-448 N STATE ST ,CHICAGO,IL,60654.0
SNICKERS,44517,Restaurant,448 N STATE ST ,CHICAGO,IL,60654.0
TRIPOLI TAVERN,1403566,Restaurant,1147 W ARMITAGE AVE ,CHICAGO,IL,60614.0
LE PARIS BAKERY,2391815,Restaurant,4450 S KEDZIE AVE ,CHICAGO,IL,60632.0
NAANSENSE CLINTON LLC,2428168,Restaurant,113 S CLINTON ST ,CHICAGO,IL,60661.0
BABB'S BBQ,2256608,Restaurant,8450 S KEDZIE AVE ,CHICAGO,IL,60652.0
ZENWICH,2362869,Restaurant,206 W VAN BUREN ST ,CHICAGO,IL,60607.0
CAFE HUONG,2374798,Restaurant,2711-2713 W LAWRENCE AVE ,CHICAGO,IL,60625.0
LA PERLA TAPATIA BAKERY,1698,Bakery,4214 W NORTH AVE ,CHICAGO,IL,60639.0
SUBWAY,2164189,Restaurant,3776 N CLARK ST ,CHICAGO,IL,60613.0
JUSTIN'S,3712,Restaurant,3356-3358 N SOUTHPORT AVE ,CHICAGO,IL,60657.0
CAFE COLAO,1769957,Bakery,2638 W DIVISION ST ,CHICAGO,IL,60622.0
RPM STEAK,2293432,Restaurant,66 W KINZIE ST ,CHICAGO,IL,60654.0
CALIHAN CATERING,2196570,Restaurant,20 W KINZIE ST ,CHICAGO,IL,60654.0
BARNEY'S PIZZERIA,2068945,Restaurant,11101 S HALSTED ST ,CHICAGO,IL,60628.0
AMERICANO 2211,2457457,Restaurant,2211 W NORTH AVE ,CHICAGO,IL,60647.0
FILIPPO'S,33214,Restaurant,2211 N CLYBOURN AVE ,CHICAGO,IL,60614.0
HACIENDA LOS TORRES,2014145,Restaurant,5245 W FULLERTON AVE ,CHICAGO,IL,60639.0
Smoke Daddy,2141406,Restaurant,1804-1806 W Division ST ,CHICAGO,IL,60622.0
LOST LAKE & THANK YOU CHINESE,2261729,Restaurant,3152-3154 W DIVERSEY AVE ,CHICAGO,IL,60647.0
HAROLD'S CHICKEN #55,2384856,Mobile Food Preparer,2300 S THROOP ST ,CHICAGO,IL,60608.0
FOUR BELLY RAMEN AND SUSHI,2457788,Restaurant,3227 N CLARK ST ,CHICAGO,IL,60657.0
SAFARI LOUNGE AND ETHIOPIAN CUISINE,2418305,Restaurant,7124 N CLARK ST ,CHICAGO,IL,60626.0
FOUR BELLY,2278852,Restaurant,3227 N CLARK ST ,CHICAGO,IL,60657.0
THE ORIGINAL GINO'S EAST,2419451,Restaurant,1659 W 21st ST ,CHICAGO,IL,60608.0
BILLY GOAT TAVERN,20151,Restaurant,330 S WELLS ST ,CHICAGO,IL,60606.0
Sunset Caffe,1446810,Restaurant,5726 N WESTERN AVE ,CHICAGO,IL,60659.0
DO RITE DONUTS,2342306,Restaurant,233 E ERIE ST ,CHICAGO,IL,60611.0
ORIENTAL CHEF,76943,Restaurant,901 W 87TH ST ,CHICAGO,IL,60620.0
PIZZA HUT,1249542,Restaurant,3216 N KIMBALL AVE ,CHICAGO,IL,60618.0
PLEASANT HOUSE BAKERY,2092846,Restaurant,964 W 31ST ST ,CHICAGO,IL,60608.0
KITCHENETTE CORPORATION,1740348,Restaurant,3811 N ASHLAND AVE ,CHICAGO,IL,60613.0
R M N CORP,27520,Restaurant,3214 N KIMBALL AVE ,CHICAGO,IL,60618.0
FIVE STAR BAR & GRILL,1621501,Restaurant,1424 W CHICAGO AVE ,CHICAGO,IL,60642.0
VENENO DE NAYARIT,2404291,Restaurant,1514 W 18TH ST ,CHICAGO,IL,60608.0
DAATA DARBAR RESTAURENT,2079949,Restaurant,2306 W DEVON AVE ,CHICAGO,IL,60659.0
THE BREAKFAST CLUB INC,12587,Restaurant,1381 W HUBBARD ST ,CHICAGO,IL,60642.0
WHITE CASTLE #53,28479,Restaurant,1400 W 79TH ST ,CHICAGO,IL,60620.0
BURGER BARON,9051,Restaurant,1381 W GRAND AVE ,CHICAGO,IL,60642.0
CITGO SUMMIT OIL,2397847,Restaurant,2758 W Peterson AVE ,CHICAGO,IL,60659.0
BROWNTROUT,1960181,Restaurant,4111 N LINCOLN AVE ,CHICAGO,IL,60618.0
ASIAN TOWN NOODLES,2373871,Restaurant,7534 W ADDISON ST ,CHICAGO,IL,60634.0
JEREZ SPORT BAR AND GRILL,37456,Restaurant,5726 W GRAND AVE ,CHICAGO,IL,60639.0
HOUSE OF HUNAN,64371,Restaurant,444 W FULLERTON PKWY ,CHICAGO,IL,60614.0
EAT FRESH FEEL GOOD,2418340,Restaurant,651 W WASHINGTON BLVD ,CHICAGO,IL,60661.0
"TAQUIZAS DON RAFA, COMPANY",2405989,Restaurant,2023 S WESTERN AVE ,CHICAGO,IL,60608.0
CARIBBEAN JERK AND BAR-B-QUE PIT,2074459,Restaurant,1652 E 79TH ST ,CHICAGO,IL,60649.0
STARBUCKS COFFEE,1932196,Restaurant,17 E MONROE ST ,CHICAGO,IL,60603.0
CHICK-FIL-A,2093836,Restaurant,25 E PEARSON ST ,CHICAGO,IL,60611.0
MOTO RESTAURANT,1381669,Restaurant,945 W FULTON MARKET ,CHICAGO,IL,60607.0
ALINEA: PROGRESSION,2452526,Restaurant,945 W FULTON MARKET ,CHICAGO,IL,60607.0
THE FIFTY / 50,1675762,Restaurant,2047 W DIVISION ST ,CHICAGO,IL,60622.0
SMART NUTRITION,2446143,Restaurant,4076 W 26TH ST ,CHICAGO,IL,60623.0
TAKOZ,2060638,Restaurant,2229 W TAYLOR ST ,CHICAGO,IL,60612.0
STARBUCKS COFFEE #209,23013,Restaurant,225 N MICHIGAN AVE ,CHICAGO,IL,60601.0
TASTY'S JUICE BAR AND GRILL,2385203,Restaurant,1535 W 79TH ST ,CHICAGO,IL,60620.0
